Frame,HEAD,,,,,,,,,,,,,,NECK,,,,,,,,,,,,,,TORSO,,,,,,,,,,,,,,LEFT_SHOULDER,,,,,,,,,,,,,,LEFT_ELBOW,,,,,,,,,,,,,,LEFT_HAND,,,,,,,,,,,,,,RIGHT_SHOULDER,,,,,,,,,,,,,,RIGHT_ELBOW,,,,,,,,,,,,,,RIGHT_HAND,,,,,,,,,,,,,,LEFT_HIP,,,,,,,,,,,,,,LEFT_KNEE,,,,,,,,,,,,,,LEFT_FOOT,,,,,,,,,,,,,,RIGHT_HIP,,,,,,,,,,,,,,RIGHT_KNEE,,,,,,,,,,,,,,RIGHT_FOOT,,,,,,,,,,,,,,
0,1.000000,-128.961777,59.523243,2874.312012,1.000000,0.873207,0.221697,0.434005,-0.455203,0.689102,0.563851,-0.174070,-0.689919,0.702646,1.000000,-173.769531,-79.753006,3013.753418,1.000000,0.873207,0.221697,0.434005,-0.455203,0.689102,0.563851,-0.174070,-0.689919,0.702646,1.000000,-211.020905,-214.985687,3148.220215,1.000000,0.879177,0.191641,0.436259,-0.435201,0.695773,0.571402,-0.194033,-0.692224,0.695110,1.000000,-294.161469,-20.126635,3040.333984,1.000000,0.653427,-0.113410,0.748446,0.288926,0.951228,-0.108108,-0.699682,0.286886,0.654325,1.000000,-501.544891,-111.825485,3262.397949,1.000000,0.502161,-0.113410,-0.857305,-0.194275,0.951228,-0.239631,0.842669,0.286886,0.455637,1.000000,-638.144287,-58.978222,3033.172363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-53.377598,-139.379379,2987.172852,1.000000,0.092032,0.995642,0.015065,-0.946296,0.082742,0.312535,0.309927,-0.043019,0.949787,1.000000,-29.326284,-386.680908,3068.167969,1.000000,0.042886,0.995642,0.082811,-0.815862,0.082742,-0.572296,-0.576654,-0.043019,0.815855,1.000000,-17.348022,-614.556152,2907.104980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-329.878174,-306.977173,3313.323486,1.000000,0.664882,0.402681,0.629111,-0.450204,0.888105,-0.092655,-0.596027,-0.221624,0.771774,1.000000,-486.279175,-651.916931,3399.402100,1.000000,0.664882,0.006255,0.746922,-0.450204,0.801277,0.394044,-0.596027,-0.598260,0.535571,1.000000,-489.092194,-1012.248718,3668.437744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-169.541855,-389.211090,3265.304688,0.000000,0.592073,0.334185,-0.733328,-0.160578,0.940641,0.299012,0.789724,-0.059281,0.610591,0.000000,-273.983826,-683.187378,3283.831299,0.000000,0.592073,0.334185,-0.733328,-0.160578,0.940641,0.299012,0.789724,-0.059281,0.610591,0.000000,-374.408722,-965.856934,3301.645752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,1.000000,-113.466255,69.992691,2902.168701,1.000000,0.940027,0.224541,0.256770,-0.337253,0.724565,0.601054,-0.051085,-0.651603,0.756838,1.000000,-158.061203,-73.909477,3031.580322,1.000000,0.940027,0.224541,0.256770,-0.337253,0.724565,0.601054,-0.051085,-0.651603,0.756838,1.000000,-198.828461,-215.337234,3158.087158,1.000000,0.942208,0.214693,0.257197,-0.330046,0.726709,0.602465,-0.057562,-0.652535,0.755569,1.000000,-284.902588,-28.913326,3038.882080,1.000000,0.669024,-0.084712,0.738398,0.252395,0.960340,-0.118508,-0.699073,0.265653,0.663871,1.000000,-488.382965,-105.678192,3251.501953,1.000000,0.482454,-0.084712,-0.871815,-0.193742,0.960340,-0.200529,0.854226,0.265653,0.446908,1.000000,-621.438354,-52.246353,3015.916260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-31.219803,-118.905624,3024.278564,1.000000,0.122539,0.991577,0.041951,-0.963296,0.108659,0.245468,0.238842,-0.070491,0.968497,1.000000,6.098998,-412.272614,3097.016846,1.000000,0.020132,0.991577,0.127947,-0.666929,0.108659,-0.737156,-0.744849,-0.070491,0.663499,1.000000,11.422695,-588.631958,2900.052490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-327.002686,-311.225647,3300.069336,1.000000,0.553988,0.432330,0.711469,-0.471543,0.867240,-0.159817,-0.686108,-0.246952,0.684303,1.000000,-494.859161,-647.940430,3395.950928,1.000000,0.553988,0.003975,0.832515,-0.471543,0.825618,0.309842,-0.686108,-0.564215,0.459257,1.000000,-496.602081,-1009.995178,3643.373779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-156.647675,-386.190277,3279.819092,0.000000,0.480968,0.226735,-0.846913,-0.100644,0.973874,0.203568,0.870942,-0.012673,0.491222,0.000000,-227.010605,-688.414368,3283.751953,0.000000,0.480968,0.226734,-0.846913,-0.100644,0.973874,0.203568,0.870942,-0.012673,0.491222,0.000000,-294.667236,-979.014526,3287.533691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2,1.000000,-105.656487,83.984558,2941.097168,1.000000,0.951261,0.237377,0.196860,-0.307728,0.772333,0.555702,-0.020131,-0.589197,0.807738,1.000000,-152.183258,-67.395615,3056.582031,1.000000,0.951261,0.237377,0.196860,-0.307728,0.772333,0.555702,-0.020131,-0.589197,0.807738,1.000000,-196.311569,-217.308502,3170.976562,1.000000,0.952501,0.231846,0.197456,-0.303647,0.772533,0.557666,-0.023249,-0.591135,0.806238,1.000000,-281.481720,-25.732586,3059.325684,1.000000,0.693515,-0.095054,0.714144,0.254796,0.959556,-0.119716,-0.673881,0.264986,0.689686,1.000000,-479.574829,-98.511467,3251.810547,1.000000,0.486971,-0.095054,-0.868230,-0.187345,0.959556,-0.210130,0.853089,0.264986,0.449468,1.000000,-616.277954,-45.919750,3012.330322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-22.884800,-109.058647,3053.838379,1.000000,0.111338,0.983828,-0.140309,-0.976821,0.134315,0.166671,0.182821,0.118500,0.975979,1.000000,13.256042,-426.138428,3113.182861,1.000000,0.171937,0.983828,0.050205,-0.522738,0.134315,-0.841846,-0.834975,0.118500,0.537377,1.000000,58.763027,-564.492554,2892.187988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-322.543762,-327.339722,3289.369141,1.000000,0.423261,0.463751,0.778322,-0.498024,0.836729,-0.227720,-0.756850,-0.291238,0.585114,1.000000,-502.394318,-651.837952,3402.316162,1.000000,0.423261,-0.041901,0.905038,-0.498024,0.823714,0.271048,-0.756850,-0.565454,0.327779,1.000000,-484.141602,-1010.663025,3648.638428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-155.885025,-394.466949,3283.577148,0.000000,0.432427,0.200493,-0.879096,-0.149601,0.977405,0.149325,0.889172,0.066942,0.452650,0.000000,-218.130234,-697.913391,3262.794434,0.000000,0.432427,0.200493,-0.879096,-0.149601,0.977405,0.149325,0.889172,0.066942,0.452650,0.000000,-277.981384,-989.688843,3242.810791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
3,1.000000,-103.784439,92.114288,2961.561279,1.000000,0.956494,0.237445,0.169526,-0.291665,0.792411,0.535739,-0.007126,-0.561876,0.827191,1.000000,-150.312576,-63.161610,3071.662842,1.000000,0.956494,0.237445,0.169526,-0.291665,0.792411,0.535739,-0.007126,-0.561876,0.827191,1.000000,-195.143173,-216.881699,3181.106689,1.000000,0.957337,0.233463,0.170293,-0.288828,0.791701,0.538319,-0.009144,-0.564538,0.825356,1.000000,-280.943237,-23.507050,3072.659912,1.000000,0.690337,-0.088115,0.718102,0.263506,0.955004,-0.136134,-0.673795,0.283203,0.682493,1.000000,-473.993805,-97.195808,3261.084473,1.000000,0.499903,-0.088115,-0.861587,-0.203517,0.955004,-0.215752,0.841830,0.283203,0.459476,1.000000,-615.142700,-39.732121,3023.391602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-19.681910,-102.816170,3070.666016,1.000000,0.135849,0.963694,-0.229866,-0.984580,0.157133,0.076892,0.110220,0.215875,0.970180,1.000000,25.565697,-430.753479,3107.377441,1.000000,0.261339,0.963694,0.054729,-0.389371,0.157133,-0.907579,-0.883228,0.215875,0.416300,1.000000,97.296707,-537.626343,2864.952881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-324.994720,-339.975800,3287.165527,1.000000,0.398547,0.460668,0.793060,-0.508906,0.830451,-0.226640,-0.763004,-0.313267,0.565411,1.000000,-503.847015,-662.394348,3408.789795,1.000000,0.398547,-0.068164,0.914611,-0.508906,0.813194,0.282365,-0.763004,-0.577987,0.289407,1.000000,-474.917603,-1007.520203,3654.092041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-154.547714,-396.533936,3289.898682,0.000000,0.413643,0.185142,-0.891416,-0.170030,0.977588,0.124140,0.894421,0.100218,0.435852,0.000000,-212.202057,-700.960999,3258.690186,0.000000,0.413643,0.185142,-0.891416,-0.170030,0.977588,0.124140,0.894421,0.100218,0.435852,0.000000,-267.638947,-993.679321,3228.682129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,1.000000,-106.981850,104.163528,2983.293457,1.000000,0.954926,0.211400,0.208389,-0.290356,0.811160,0.507654,-0.061719,-0.545279,0.835979,1.000000,-148.766769,-56.168888,3091.072266,1.000000,0.954926,0.211400,0.208389,-0.290356,0.811160,0.507654,-0.061719,-0.545279,0.835979,1.000000,-189.357681,-213.340591,3197.479980,1.000000,0.955074,0.209814,0.209312,-0.289788,0.809131,0.511205,-0.062103,-0.548895,0.833581,1.000000,-279.293427,-16.509314,3099.455078,1.000000,0.702534,-0.107537,0.703479,0.291277,0.945374,-0.146372,-0.649311,0.307739,0.695480,1.000000,-473.476410,-97.019440,3278.927002,1.000000,0.508269,-0.107537,-0.854458,-0.213750,0.945374,-0.246126,0.834250,0.307739,0.457519,1.000000,-617.851685,-36.303268,3041.955811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-18.240126,-95.828461,3082.689453,1.000000,0.111102,0.951069,-0.288313,-0.974369,0.161345,0.156760,0.195607,0.263507,0.944617,1.000000,17.006781,-404.945648,3144.745605,1.000000,0.304451,0.951069,0.052704,-0.343887,0.161345,-0.925046,-0.888286,0.263507,0.376182,1.000000,96.426842,-494.653168,2913.024414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-325.399811,-344.669647,3291.202637,1.000000,0.428181,0.453003,0.781952,-0.520898,0.830797,-0.196067,-0.738462,-0.323365,0.591700,1.000000,-501.405548,-667.460266,3416.839844,1.000000,0.428181,-0.088761,0.899323,-0.520898,0.788968,0.325876,-0.738462,-0.607989,0.291586,1.000000,-462.684418,-1011.640259,3682.069824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-144.590576,-396.447693,3298.405518,0.000000,0.453167,0.194054,-0.870048,-0.200916,0.973139,0.112399,0.868488,0.123871,0.479983,0.000000,-205.132217,-700.051514,3259.759766,0.000000,0.453167,0.194054,-0.870048,-0.200916,0.973139,0.112399,0.868488,0.123871,0.479983,0.000000,-263.345337,-991.978333,3222.600342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
5,1.000000,-112.845070,118.419395,3032.159424,1.000000,0.970298,0.204816,0.128729,-0.241432,0.853348,0.462070,-0.015212,-0.479425,0.877451,1.000000,-152.917938,-48.540684,3125.960449,1.000000,0.970298,0.204816,0.128729,-0.241432,0.853348,0.462070,-0.015212,-0.479425,0.877451,1.000000,-191.900604,-213.616714,3219.437744,1.000000,0.970330,0.204203,0.129461,-0.241299,0.851727,0.465119,-0.015287,-0.482558,0.875731,1.000000,-285.431061,-15.310299,3127.726074,1.000000,0.693907,-0.099735,0.713124,0.304023,0.938338,-0.164597,-0.652735,0.331022,0.681441,1.000000,-472.813324,-97.408585,3303.990479,1.000000,0.527957,-0.099735,-0.843394,-0.232081,0.938338,-0.256243,0.816945,0.331022,0.472255,1.000000,-622.115356,-31.777843,3072.964844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-20.404793,-81.771072,3124.194824,1.000000,0.148433,0.932157,-0.330228,-0.979964,0.183491,0.077472,0.132810,0.312112,0.940716,1.000000,26.500340,-391.441498,3166.163086,1.000000,0.350163,0.932157,0.092027,-0.237787,0.183491,-0.953828,-0.906004,0.312112,0.285907,1.000000,116.445572,-452.521179,2933.440674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-315.306610,-344.576874,3309.369385,1.000000,0.435628,0.477407,0.763093,-0.528991,0.821698,-0.212085,-0.728283,-0.311279,0.610499,1.000000,-500.800903,-663.843933,3430.315674,1.000000,0.435628,-0.132985,0.890249,-0.528991,0.762387,0.372738,-0.728283,-0.633309,0.261769,1.000000,-444.272461,-987.914246,3699.518311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-144.226181,-400.423798,3311.760254,0.000000,0.405872,0.135428,-0.903840,-0.234733,0.971232,0.040118,0.883271,0.195879,0.425985,0.000000,-186.348480,-702.507446,3250.835938,0.000000,0.405872,0.135428,-0.903840,-0.234733,0.971232,0.040118,0.883271,0.195879,0.425985,0.000000,-226.850693,-992.972473,3192.254639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
6,1.000000,-124.721390,130.729691,3068.592529,1.000000,0.970335,0.190947,0.148288,-0.237638,0.866140,0.439692,-0.044480,-0.461888,0.885822,1.000000,-161.804764,-37.481186,3158.294434,1.000000,0.970335,0.190947,0.148288,-0.237638,0.866140,0.439692,-0.044480,-0.461888,0.885822,1.000000,-198.771805,-205.107742,3248.693848,1.000000,0.970030,0.191794,0.149187,-0.239015,0.863687,0.443753,-0.043742,-0.466111,0.883644,1.000000,-294.553589,-4.670558,3164.125732,1.000000,0.706732,-0.108934,0.699044,0.315133,0.933112,-0.173188,-0.633420,0.342689,0.693789,1.000000,-477.498596,-86.245926,3328.093018,1.000000,0.534368,-0.108934,-0.838203,-0.235723,0.933112,-0.271546,0.811718,0.342689,0.472947,1.000000,-630.020447,-18.964703,3096.408691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-29.055939,-70.291817,3152.463379,1.000000,0.230352,0.918924,-0.320183,-0.970566,0.240721,-0.007394,0.070280,0.312462,0.947327,1.000000,45.053280,-382.544159,3175.073975,1.000000,0.346420,0.918924,0.188605,-0.113753,0.240721,-0.963905,-0.931157,0.312462,0.187921,1.000000,131.331329,-410.875092,2943.163818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-318.110229,-355.223145,3317.947021,1.000000,0.474656,0.428167,0.769009,-0.551144,0.825794,-0.119601,-0.686252,-0.367065,0.627950,1.000000,-483.885529,-674.949585,3460.065430,1.000000,0.474656,-0.134859,0.869779,-0.551144,0.724934,0.413171,-0.686252,-0.675487,0.269767,1.000000,-430.107056,-964.034973,3729.432617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-144.043991,-402.411835,3318.437744,1.000000,0.464374,0.257024,-0.847523,-0.071315,0.964707,0.253487,0.882763,-0.057271,0.466314,1.000000,-231.161636,-729.396790,3337.849609,0.000000,0.462552,0.060614,-0.884518,-0.105813,0.994304,0.012804,0.880255,0.087671,0.466331,0.000000,-251.412735,-1061.590820,3308.559082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
7,1.000000,-138.770950,145.976944,3127.809082,1.000000,0.970995,0.147940,0.187838,-0.209093,0.906429,0.366971,-0.115972,-0.395602,0.911070,1.000000,-167.419693,-29.554251,3204.417969,1.000000,0.970995,0.147940,0.187838,-0.209093,0.906429,0.366971,-0.115972,-0.395602,0.911070,1.000000,-199.581207,-202.799866,3285.205322,1.000000,0.967566,0.165078,0.191220,-0.228807,0.893494,0.386414,-0.107065,-0.417634,0.902286,1.000000,-299.796021,1.570506,3218.956055,1.000000,0.726505,-0.108093,0.678606,0.316591,0.929147,-0.190936,-0.609886,0.353557,0.709251,1.000000,-477.007294,-75.653366,3367.721191,1.000000,0.583040,-0.108093,-0.805220,-0.228807,0.929147,-0.290403,0.779558,0.353557,0.516997,1.000000,-645.622375,-9.482351,3142.273193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-35.043369,-60.679008,3189.879883,1.000000,0.249812,0.878658,-0.406884,-0.967452,0.244016,-0.067033,0.040387,0.410386,0.911017,1.000000,44.457020,-368.561859,3202.732422,1.000000,0.427452,0.878658,0.212708,-0.019109,0.244016,-0.969583,-0.903836,0.410386,0.121095,1.000000,149.159027,-373.242432,2981.343018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-322.834991,-350.408478,3344.845215,1.000000,0.419270,0.373810,0.827332,-0.551102,0.828981,-0.095271,-0.721457,-0.416000,0.553574,1.000000,-467.496429,-671.217590,3505.833740,1.000000,0.412892,-0.090892,0.906233,-0.480779,0.823330,0.301626,-0.773545,-0.560237,0.296248,1.000000,-432.846954,-985.085388,3719.405762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-148.836533,-395.184875,3338.618652,1.000000,0.541448,0.267056,-0.797192,-0.001116,0.948437,0.316964,0.840733,-0.170730,0.513828,1.000000,-245.461319,-738.343506,3400.391357,0.000000,0.540694,0.028643,-0.840732,-0.050339,0.998731,0.001652,0.839712,0.041429,0.541450,0.000000,-255.586868,-1091.401978,3385.746094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
8,1.000000,-147.800629,160.175095,3171.917236,1.000000,0.967467,0.137780,0.212191,-0.204490,0.919695,0.335178,-0.148970,-0.367665,0.917949,1.000000,-174.927994,-20.902893,3244.306396,1.000000,0.967467,0.137780,0.212191,-0.204490,0.919695,0.335178,-0.148970,-0.367665,0.917949,1.000000,-204.012833,-197.891571,3318.115967,1.000000,0.965409,0.148964,0.213996,-0.217634,0.912373,0.346714,-0.143596,-0.381294,0.913233,1.000000,-307.136780,8.714948,3263.892822,1.000000,0.748981,-0.146937,0.646093,0.363658,0.906272,-0.215462,-0.553877,0.396334,0.732216,1.000000,-494.983459,-82.491554,3402.806641,1.000000,0.527401,-0.146937,-0.836814,-0.267195,0.906272,-0.327533,0.806508,0.396334,0.438708,1.000000,-648.221313,-4.857103,3168.473389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-42.719196,-50.520733,3224.719971,1.000000,0.322730,0.875095,-0.360629,-0.945951,0.311087,-0.091663,0.031974,0.370720,0.928194,1.000000,58.967533,-348.573822,3234.794189,1.000000,0.373821,0.875095,0.307353,0.051989,0.311087,-0.948959,-0.926042,0.370720,0.070796,1.000000,151.388687,-335.720428,3005.845703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-318.452820,-355.256775,3376.469238,1.000000,0.393975,0.359719,0.845805,-0.534516,0.838288,-0.107545,-0.747714,-0.409726,0.522540,1.000000,-457.978058,-680.406250,3535.391113,1.000000,0.390088,-0.111430,0.914010,-0.504849,0.804262,0.313514,-0.770038,-0.583735,0.257477,1.000000,-415.933990,-983.864319,3755.641846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-145.129547,-396.896545,3358.155029,1.000000,0.576877,0.302941,-0.758577,0.006604,0.926923,0.375193,0.816804,-0.221450,0.532720,1.000000,-258.609039,-744.115173,3441.108398,0.000000,0.576723,0.013924,-0.816821,-0.024483,0.999700,-0.000245,0.816573,0.020139,0.576891,0.000000,-263.671814,-1107.605835,3433.785645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
9,1.000000,-162.530441,170.567200,3236.471436,1.000000,0.973571,0.123448,0.192145,-0.175353,0.943078,0.282586,-0.146323,-0.308810,0.939801,1.000000,-186.794937,-14.800750,3297.169922,1.000000,0.973571,0.123448,0.192145,-0.175353,0.943078,0.282586,-0.146323,-0.308810,0.939801,1.000000,-213.749680,-196.181534,3359.954590,1.000000,0.971123,0.138956,0.193938,-0.192883,0.935693,0.295422,-0.140416,-0.324299,0.935475,1.000000,-319.891907,11.554290,3316.273438,1.000000,0.746619,-0.152962,0.647427,0.385050,0.892982,-0.233067,-0.542490,0.423304,0.725615,1.000000,-503.125397,-82.943756,3449.409912,1.000000,0.547171,-0.152962,-0.822926,-0.280164,0.892982,-0.352267,0.788741,0.423304,0.445759,1.000000,-660.374756,-2.428551,3222.736816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-53.697952,-41.155788,3278.066650,1.000000,0.394087,0.853687,-0.340460,-0.918546,0.353298,-0.177352,-0.031119,0.382620,0.923381,1.000000,65.974449,-320.090302,3268.616699,1.000000,0.373206,0.853687,0.363229,0.097404,0.353298,-0.930426,-0.922621,0.382620,0.048700,1.000000,157.785355,-296.128174,3041.646240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-319.626984,-355.294312,3405.218994,1.000000,0.396368,0.293246,0.869999,-0.531137,0.846182,-0.043234,-0.748856,-0.444952,0.491154,1.000000,-433.192017,-682.993774,3577.534912,1.000000,0.396545,-0.034618,0.917362,-0.535144,0.803223,0.261636,-0.745904,-0.594671,0.299989,1.000000,-420.228424,-983.782166,3800.225586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-146.616837,-394.497375,3379.951660,1.000000,0.579208,0.301893,-0.757218,0.015307,0.924705,0.380376,0.815036,-0.231907,0.530975,1.000000,-261.853821,-747.471191,3468.474365,0.000000,0.579237,0.006865,-0.815130,-0.012071,0.999927,-0.000156,0.815070,0.009929,0.579278,0.000000,-264.385223,-1116.177979,3464.812988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
